wikidata_id	word
Q3289143	Gebe-Kuskus
Q3289143	Pulau-Kuskus
Q3302107	Linanektarvogel
Q3306590	Türkisbartspint
Q3314649	Graubruströtel
Q3314705	Gebirgszistensanger
Q3314705	Gebirgszistensänger
Q2483455	Tansania-Sumpfratte
Q2483492	Südseestar
Q2484923	Amazonas-Spießhirsch
Q2484923	Amazonien-Mazama
Q3117527	Weißschulter-Würgertangare
Q3119552	Sumbahonigfresser
Q2511716	Philippinenschama
Q2517908	Verschiedensamige Melde
Q2525796	Weißrückenschwalbe
Q3504550	Niasbeo
Q3511532	Weißer Krokus
Q3532432	Siambuschwachtel
Q3532432	Thailandhuhn
Q3538084	Weißkronenschmätzer
Q3538084	Weißscheitelschmätzer
Q3555743	Flockige Königskerze
Q3556316	Maus-Wicke
Q388301	Sperberkuckuck
Q2984148	Indigotaube
Q2984148	Purpursaphirtaube
Q2996196	Santaremsittich
Q2998691	Grausperberkuckuck
Q2998691	Sperberkuckuck
Q2998698	Gabelschwanz-Drongokuckuck
Q3314726	Grünkopf-Kanarienschnäpper
Q3314726	Grünkopfschnäpper
Q3314820	Chirindafeinsänger
Q3315002	Blasskopf-Zistensänger
Q3315047	Grausibia
Q3315047	Grautimalie
Q3315182	Samtstirnorganist
Q3315239	Hartertgrundschnäpper
Q3315239	Hartertschnäpper
Q3315569	Dickschnabelstar
Q3315631	Bergkurzflügel
Q3315631	Java-Bergkurzflügel
Q3316484	Keilschwanz-Glanzstar
Q3318502	Einfarbschmätzer
Q3319553	Kastanienflügelstar
Q3319564	Maskenbuschsänger
Q3320605	Helmatzel
Q3325204	Diademmotmot
Q3325387	Ural-Waldmaus
Q3613854	Stauden-Ambrosie
Q3176551	Nacktaugen-Brillenvogel
Q3179511	Jerdongrasmücke
Q3179511	Jerdontimalie
Q3179745	Hochland-Nektarvogel
Q3013859	Alpen-Habichtskraut
Q3026825	Makiramistelfresser
Q3026825	Tristrammistelfresser
Q3037134	Schwindelwurz
Q3049745	Umbralaubsänger
Q3049757	Braunwangen-Laubsänger
Q2810848	Yuma-Mausohr
Q2827231	Kalahariheckensänger
Q2835152	Goldkopf-Buschammer
Q2844824	Zena-Bürstenhaarmaus
Q3382439	Bronzeflügelspecht
Q3382439	Veracruz-Olivmantelspecht
Q3726260	Rotscheitel-Laubsänger
Q3726397	Papageischnabelsaltator
Q3726892	Blasskehl-Zaunkönigstimalie
Q3726892	Blasskehl-Zaunkönigtimalie
Q3726998	Ogilvielaubsänger
Q3727625	Gelbbrauenvireo
Q3727676	Goldbinden-Laubsänger
Q3727728	Kungwefeinsänger
Q3729648	Grauaugenwürger
Q3729668	Gelbbauch-Lappenschnäpper
Q3729668	Orangebauch-Lappenschnäpper
Q3738804	Gabel-Leimkraut
Q3231542	Braunhals-Dickkopf
Q3231542	Weißbrust-Dickkopf
Q3231648	Orangebauch-Raupenfänger
Q3231648	Westlicher Lappenraupenfresser
Q3234832	Blasskehl-Laubsänger
Q3235052	Graubauch-Schönhörnchen
Q3281558	Gelbling
Q3179439	Madagaskarbrillenvogel
Q3192236	Schmalblättrige Lorbeerrose
Q3726245	Schwarzhalseremomela
Q3726346	Weißflügel-Schilfsteiger
Q3726911	Uganda-Maulwurfsratte
Q3727031	Thairötelschwalbe
Q3727031	Thaischwalbe
Q3728578	Ruwenzorirötel
Q3729909	Swinhoe-Streifenhörnchen
Q3398727	Ried-Weißstriemeneule
Q3410305	Sulafruchttaube
Q3446546	Rosarote Brombeere
Q3469621	Sulawesisalangane
Q3479283	Nordischer Ampfer
Q3480144	Niederliegendes Vergissmeinnicht
Q4673852	Silber-Raugras
Q3803644	Große Sattelmuschel
Q3858959	Östliche Mirza-Ratte
Q3868679	Banahaw-Baummaus
Q4689743	Atlasgimpel
Q4749241	Rußkopf-Zaunkönig
Q3955276	Deutsches Greiskraut
Q3955780	Nurra-Zungenständel
Q4755805	Streifenkehl-Zaunkönig
Q4769582	Annobonparadiesschnäpper
Q4769582	Annobónparadiesschnäpper
Q3783089	Malaienhäherling
Q3783089	Rostschulterhäherling
Q3785743	Boeadi-Rundblattnase
Q3800668	Norwegische Schnabelmuschel
Q4818376	Madagaskarbuschsänger
Q4818376	Madagaskarschilfsänger
Q4862280	Smaragdhuhn
Q4878758	Westsibirisches Doppelährengras
Q27075501	Madagaskarbuschsänger
Q6074193	Bolivien-Gabelschwanzkotinga
Q6117332	Matten-Weide
Q4062978	Rauhaar-Eibisch
Q4108021	Halbstrauch-Ehrenpreis
Q4115083	Sparrige Flockenblume
Q5419999	Küstenkordilleren-Kleintyrann
Q5464601	Seychellenpapagei
Q5491808	Ua Pou-Monarch
Q5491808	Ua-Pou-Monarch
Q4280447	Gleichblättriger Vogelknöterich
Q4347256	Blauer Klumpfuß
Q4351657	Torf-Fingerwurz
Q6632387	Schmetterlings-Knabenkraut
Q7622630	Strichelkopf-Ameisenfänger
Q7661732	Kattun-Aster
Q6812509	Felsen-Straußgras
Q5113671	Shortridge-Hufeisennase
Q7878754	Vulkansalangane
Q5608066	Schmalschnabel-Buschammer
Q5608095	Grauband-Buschammer
Q5608095	Panamabuschammer
Q5200426	Zierlicher Frauenschuh
Q7983310	Pfahlwurzel-Stäubling
Q5163083	Lachenals Rebendolde
Q5163083	Wiesen-Pferdesaat
Q5168912	Durchscheinender Mist-Samttintling
Q9033424	Kleine Melanesische Langflügelfledermaus
Q9047568	Atacama-Mausohr
Q9078081	Österreichische Rauke
Q2363029	Borneo-Plumplori
Q6869740	Steife Miere
Q4539612	Punktiertes Knabenkraut
Q7234629	Gefärbtes Laichkraut
Q7168485	Perijábuschammer
Q7189767	Schopfteufelskralle
Q7218532	Efeu-Giftsumach
Q10403027	Spindelfüßiger Champignon
Q10418451	Schildflechten-Nabeling
Q10432263	Buchenwald-Schnitzling
Q10441820	Olivgelber Pfifferling
Q10441820	Rostfleckiger Pfifferling
Q10455232	Weißer Holz-Trichterling
Q10458466	Gold-Samthäubchen
Q10458467	Zitronensporiges Haarstiel-Samthäubchen
Q10458497	Fleischrotes Samthäubchen
Q10458521	Zweisporiges Milch-Samthäubchen
Q10458524	Schnabelzystiden-Haarstiel-Samthäubchen
Q10459228	Braungefleckter Tintling
Q10460121	Zerrissener Gürtelfuß
Q10460187	Falscher Spindelstiel-Zwerg-Wasserkopf
Q10315366	Olivfarbener Gruben-Milchling
Q2296084	Salomonenraupenfänger
Q10708765	Wollfuß-Champignon
Q10716343	Heide-Rötling
Q10718936	Punktiertsporiges Samthäubchen
Q10748756	Vietnamesischer Sonnendachs
Q10757971	Salomonenraupenfänger
Q10786569	Quirl-Knäuel
Q9340038	Berg-Esparsette
Q9372557	Zeiller-Flachbärlapp
Q9596021	Wellenblatt-Frauenmantel
Q9596952	Hoppe-Frauenmantel
Q9598056	Blassgrüner Frauenmantel
Q9599194	Kerbzahn-Frauenmantel
Q9599427	Stutzlappiger Frauenmantel
Q200400	Löffelhund
Q10803651	Rennelldickkopf
Q10658921	Rotstieliger Rübling
Q10671911	Blaugrüner Nabeling
Q10680935	Großer Ring-Tintling
Q10681289	Ansehnliches Samthäubchen
Q10682832	Rötliches Laichkraut
Q10683635	Feuchtwiesen-Ackerling
Q10809501	Himalajawürgervireo
Q10809607	Tropensturmtaucher
Q10809673	Kappenbülbül
Q10809673	Sri Lanka-Goldbrustbülbül
Q10822154	Gebirgs-Sunda-Riesenratte
Q10898145	Natterkopf-Habichtskraut
Q10912038	Middendorff-Laubsänger
Q10912038	Middendorffläubsanger
Q10942002	Zwerg-Zypergras
Q10484766	Seidenartiger Rötling
Q10484792	Großsporiger Rötling
Q10494466	Brandplatz-Rußhelmling
Q10502107	Braunfüßiger Häubling
Q10510606	Welligverbogener Gürtelfuß
Q10511580	Hellblättriger Buchenblatt-Rübling
Q10511586	Glänzender Rübling
Q10543544	Dickblättrige Brombeere
Q10546535	Kletter-Begonie
Q10567571	Kleiner Scheibenbovist
Q10576821	Großsporiger Zwergschwindling
Q11108497	Zarter Haarschlund
Q11059376	Badener Rispengras
Q1367838	Breitblättriges Knabenkraut
Q13100354	Nussfrüchtiger Wasserstern
Q11527401	Fidschi-Langschwanzflughund
Q11723275	Gabel-Habichtskraut
Q11750857	Russows Knabenkraut
Q11792381	Haarfeine Glanzleuchteralge
Q11842344	Felsenzistensänger
Q11844252	Doppelband-Faulvogel
Q12008969	Rotbraune Waldrandeule
Q12100246	Laubnutzholzborkenkäfer
Q12200679	Einblütige Wicke
Q12203820	Aufgeblasener Fuchsschwanz
Q12221657	Lieblicher Löwenzahn
Q12253218	Palawanbülbül
Q12253732	Damarstar
Q12255742	Silberzwergfischer
Q12263764	Zwergkuhstärling
Q12266308	Rostbrust-Würgervireo
Q12266368	Graustirnbülbül
Q12325136	Stängelumfassende Gelbdolde
Q13481572	Marohita-Mausmaki
Q12846085	Kriechende Federblume
Q12951365	Kleinschüsseliger Trichterling
Q13387669	Ohnhorn
Q14582952	Erlenkeulhornblattwespe
Q14623530	Zwerg Kleinling
Q13553312	Hornmieren-Blütenspanner
Q15023998	Olivbauch-Gilbtangare
Q15041677	Brugo
Q15041677	Chruogo
Q15041677	Gewürzsafran
Q15041677	Kruago
Q15041677	Saffaran
Q15041677	Saffaren
Q15041677	Saffart
Q15041677	Safferain
Q15041677	Safferen
Q15041677	Safferntblume
Q15041677	Safferon
Q15041677	Saffrat
Q15041677	Saffrath
Q15041677	Safrich
Q15041677	Seydfarb
Q15041677	Sintvarwe
Q15041677	Soffraen
Q15041677	Suffran
Q15215907	Philippinenfächerschwanz
Q15251034	Behaarte Nachtkerze
Q15251066	Wohlriechende Gänsefuss
Q15251503	Dicke Trespe
Q15263758	Bayerische Sterndolde
Q15288860	Kleiner Frauenmantel
Q15288881	Flachblatt-Frauenmantel
Q15288944	Träubel-Frauenmantel
Q15289169	Seidennerviger Frauenmantel
Q15289193	Gestriegelter Frauenmantel
Q15296972	Langblättriger Schwingel
Q15334159	Gelbe Lerchensporn
Q15356880	Alpen-Klappertopf
Q15700614	Gewöhnliche Brombeere
Q15707876	Aripuanaameisenfänger
Q15711338	Salomonennachtschwalbe
Q15476732	Norischer Schwingel
Q15477861	Schlaffer Schwingel
Q15478250	Gämsen-Schwingel
Q15478314	Patzke-Schwingel
Q15504195	Luzile-Blaustern
Q15505005	Zweischneidige Binse
Q15872760	Kenialerche
Q16069857	Tropenwürger
Q16194276	Malaien-Weißkehlbülbül
Q16194276	Malaya-Weißkehlbülbül
Q13390371	Grosse Fetthenne
Q15565588	Graugrünes Habichtskraut
Q15566626	Grünköpfiges Habichtskraut
Q15567879	Crawford-Segge
Q15567879	Crawfords Segge
Q15568039	Gezähntes Habichtskraut
Q15568779	Peitschsprossiges Habichtskraut
Q15572049	Felsen-Miere
Q15572052	Artengruppe Großfrüchtige Spitzklette
Q15573091	Fahlgelbe Ochsenzunge
Q15575147	Norrlin-Habichtskraut
Q15576623	Pietroscher Habichtskraut
Q15576650	Safrangelber Löwenzahn
Q15578282	Ausgezeichneter Löwenzahn
Q15579492	Graugrünes Habichtskraut
Q15580654	Dünen-Löwenzahn
Q15581065	Echter Sumpf-Löwenzahn
Q15582816	Wilczek-Habichtskraut
Q15583770	Starkbehaartes Habichtskraut
Q15584596	Dunkelnder Löwenzahn
Q15603561	Zweiteiliger Streifenfarn
Q17436293	Ungarische Witwenblume
Q17078355	Walisischer Schuppen-Wurmfarn
Q17484007	Raues Mariengras
Q17517323	Violettbart-Helmkolibri
Q17517323	Violettkehl-Helmkolibri
Q17565805	Des-Étang-Hartheu
Q17575925	Ahornblättrige Strauchpappel
Q17602248	Braun-Nachtkerze
Q17239934	Mädchen-Mehlbeere
Q17759746	Sibirische Glanzfetthenne
Q17773478	Bärtige Hauswurz
Q17242882	Ausgerandeter Amarant
Q17243115	Hohenester-Mehlbeere
Q17244662	Chinesische Kermesbeere
Q17245546	Fränkische Haselblattbrombeere
Q17245664	Kahlköpfige Haselblattbrombeere
Q17245715	Buhn-Brombeere
Q17246071	Maßlose Brombeere
Q17246216	Zungenartige Haselblattbrombeere
Q17246506	Kegelstraußartige Brombeere
Q17246857	Hessische Brombeere
Q17246975	Ausgezeichnete Brombeere
Q17247032	Detharding-Haselblattbrombeere
Q17247059	Niederrhein-Brombeere
Q17247088	Knochen-Brombeere
Q17247235	Robert-Brombeere
Q17247328	Eingeschnittene Brombeere
Q17247498	Hylander-Haselblattbrombeere
Q17247634	Ardennen-Brombeere
Q17247847	Seidenhaarige Brombeere
Q17247849	Neumann-Brombeere
Q17248022	Frischgrüne Brombeere
Q17248142	Marienwald-Brombeere
Q17248351	Falsche Samt-Brombeere
Q17248394	Eifel-Brombeere
Q17248540	Raspel-Brombeere
Q17248694	Bayreuther Haselblattbrombeere
Q17248733	Sprengel-Brombeere
Q17248809	Siebenblättrige Brombeere
Q17248822	Verschiedenbestachelte Brombeere
Q17249704	Blattreiche Brombeere
Q17249729	Lausitzer Brombeere
Q17249738	Stumpfkantige Brombeere
Q17250343	Walter-Brombeere
Q17250562	Grobe Haselblattbrombeere
Q17250682	Winter-Brombeere
Q17250789	Klebrige Brombeere
Q17251055	Längere Brombeere
Q17251164	Wald-Brombeere
Q17251343	Westfälische Brombeere
Q17271644	Arnstädter Mehlbeere
Q17281339	Etendeka-Rundohr-Elefantenspitzmaus
Q17832242	Pontischer Gold-Hahnenfuß
Q17832864	Gestielter Gold-Hahnenfuß
Q17833600	Zweigestaltiger Gold-Hahnenfuß
Q17833976	Donau-Gold-Hahnenfuß
Q17835328	Haas-Gold-Hahnenfuß
Q17835943	Feinblättriger Gold-Hahnenfuß
Q17838915	Gefälliger Gold-Hahnenfuß
Q17845659	Unechter Kaschuben-Gold-Hahnenfuß
Q17847099	Unechter Stattlicher Gold-Hahnenfuß
Q17860517	Rundlicher Gold-Hahnenfuß
Q206273	Callimico
Q10664731	Ziegenfuß-Porling
Q16718009	Braunes Silberäffchen
Q16718009	Schwarzschwanz-Seidenaffe
Q19829413	Kaama
Q19829413	Südliche Kuhantilope
Q640454	Butterfisch
Q15515341	Rauches Flattergras
Q15515534	Kleines Rispengras
Q15516730	Zerbrechlicher Ährenhafer
Q15544899	Kameldorn
Q15547950	Riesen-Nelke
Q15548023	Bergstockrose
Q15548023	Japanischer Meerrettich
Q15548023	Wassermeerrettich
Q15555077	Kleinköpfige Herbstaster
Q23752930	Afrikanische Goldkatze
Q23938124	Ganzhorns Mausmaki
Q24354290	Schwarzweißer Teju
Q131538	Capybara
Q22569684	Dickichtschnäpper
Q22661612	Bismarckzwergfischer
Q22662094	Azurzwergfischer
Q22965986	Braunrücken-Olivtyrann
Q23056692	Aleutenammer
Q21197421	Glitzerbrillantkolibri
Q21272965	Froschbinse
Q27074765	Fleckschwanz-Nachtschwalbe
Q27074775	Berg-Veilchenohrkolibri
Q27074884	Araberspecht
Q27074884	Arabienspecht
Q27075037	Blauscheitellori
Q27075095	Bahiadickichtschlüpfer
Q27075140	Antioquia-Ameisenpitta
Q27075167	Antioquialaubtyrann
Q27075230	Buntschnabel-Honigfresser
Q27075232	Eungellahonigfresser
Q27075417	Barlowlerche
Q27075464	Fidschibuschsänger
Q27075464	Fidschiseidensänger
Q27075490	Fleckenbuschsänger
Q27075490	Fleckenschwirl
Q27075492	Davidbuschsänger
Q27075492	Davidschwirl
Q27075512	Dünnschnabelsäbler
Q27075523	Braunkappenhäherling
Q27075524	Blauflügelhäherling
Q27075533	Buntflügelhäherling
Q27075557	Brillenpapageimeise
Q27075642	Braunschnäpper
Q27075743	Auroragimpel
Q27075809	Angolagirlitz
Q27075834	Donaldsongirlitz
Q27075835	Buchanangirlitz
Q27075926	Blaurücken-Waldsänger
Q27075938	Arizonawaldsänger
Q27076000	Fahlscheitel-Waldsänger
Q20817956	Rapasturmtaucher
Q20890500	Gelbweißes Seidenäffchen
Q20890500	Weißgoldener Seidenaffe
Q20980531	Schermaus, Ostschermaus
Q21073205	Snethlage-Seidenaffe
Q1083133	Jemenhänfling
Q1301194	Mexikozeisig
Q27062190	Pohnpeibrillenvogel
Q27074555	Steinauerhuhn
Q27074559	Grauflügelfrankolin
Q27074573	Kamerunfrankolin
Q27074647	Zwergteichhuhn
Q27074649	Maskenpfuhlhuhn
Q27074649	Maskenteichhuhn
Q27074697	Wetartaube
Q27074710	Santa-Cruz-Taube
Q27074752	Spixnachtschwalbe
Q27074788	Sternelfe
Q27074847	Goldstirn-Bartvogel
Q27074860	Gelbscheitel-Bartvogel
Q27075002	Veraguasittich
Q27075037	Purpurkronlori
Q27075175	Gelbbrauen-Schmätzertyrann
Q27075179	Liktormaskentyrann
Q27075222	Nordfidschi-Honigfresser
Q27075291	Vielfarbenwürger
Q27075310	Singdickkopf
Q27075310	Singpitohui
Q27075407	Fuchslerche
Q27075432	Gelbkehlbülbül
Q27075435	Nikobarenbülbül
Q27075452	Rotkopf-Dickichtsänger
Q27075452	Rotkopf-Schneidervogel
Q27075488	Javabuschsänger
Q27075488	Javaschwirl
Q27075496	Kaschmirbuschsänger
Q27075496	Kaschmirschwirl
Q27075518	Rotkopfalcippe
Q27075534	Rotscheitelhäherling
Q27075562	Przewalski-Papageimeise
Q27075562	Przewalskipapageimeise
Q27075564	Grauohr-Papageimeise
Q27075600	Schwarzbauch-Glanzstar
Q27075612	Madagaskarstar
Q27075625	Gurneydrossel
Q27075632	Tristandrossel
Q27075645	Olivrücken-Dschungelschnäpper
Q27075674	Rotkopfnachtigall
Q27075686	Wasserrotschwanz
Q27075788	Himalajagrünfink
Q27075788	Himalayagrünfink
Q27075791	Schwarzkopf-Grünfink
Q27075793	Principegirlitz
Q27075793	Príncipegirlitz
Q27075806	Waldgirlitz
Q27075812	Reichenowgirlitz
Q27075828	Jemengirlitz
Q27075837	Gelbbauchgirlitz
Q27075845	Strichelgirlitz
Q27075854	Jemenhänfling
Q27075858	Himalajazeisig
Q27075863	Mexikozeisig
Q27075924	Streifenwaldsänger
Q27075934	Goldkehl-Waldsänger
Q27075939	Goldwangen-Waldsänger
Q27076024	Haubenammer
Q28846393	Schwarzbauch-Glanzstar
Q24852125	Australischer Gänsefuss
Q21328243	Kurzflügel-Rotschwanz
Q21948535	Okinawaspecht
Q21965859	Udzungwa-Rotstummelaffe
Q21973758	Gouldamadine
Q21973758	Gouldpapageiamadine
Q22004064	Louisiadedickkopf
Q22117249	Blythparadiesschnäpper
Q22286529	Kleiner Ring-Tintling
Q494635	Weißnackenkranich
Q27452479	Weißnackenkranich
Q752146	Gouldamadine
Q1766952	Rundschwanzziesel
Q21415894	Philippinenzwergfischer
Q21416306	Neubritannien-Zwergfischer
Q21855429	Audubonsänger
Q21855429	Audubonwaldsänger
Q570454	Maronenbrust-Finkentangare
Q752015	Schwarzschnabel-Ameisenvogel
Q1301871	Braunbauchbülbül
Q27685515	Rotbug-Krontaube
Q27685515	Sclaterkrontaube
Q1038099	Goldbuschtimalie
Q55111784	Kamtschatkasamtente
Q55112059	Paranáolivtyrann
Q55112218	Goldbuschtimalie
Q55115696	Taiwan-Bergkurzflügel
Q55604820	Pelengdschungelschnäpper
Q55616775	Ramsay-Kragenparadiesvogel
Q118090	Fuchslöffelente
Q167164	Zimtente
Q899019	Silberente
Q1069867	Okinawaralle
Q28106764	Zimtente
Q28106878	Fuchslöffelente
Q28106981	Silberente
Q28114050	Okinawaralle
Q156153	Fieberklee
Q40982998	Andamanenbülbül
Q41017122	Karmintyrann
Q41027724	Südbrillenvogel
Q41214703	Samtsalangane
Q27124	Knutt
Q9171663	Andamanenbülbül
Q39049316	Flaumfußsalangane
Q40660768	Humebrillenvogel
Q25170208	Hausgimpel
Q25249035	Robertsprinie
Q25249035	Zügelfeinsänger
Q27075726	Granatastrild
Q28845708	Braunbauchbülbül
Q28845708	Charlottebülbül
Q28871837	Rotflanken-Finkentangare
Q28872007	Maronenbrust-Finkentangare
Q28910263	Schieferameisenvogel
Q28910291	Schwarzschnabel-Ameisenvogel
Q28916805	Schwarzstrich-Buschtimalie
Q28920220	Granatastrild
Q28922042	Stricheldrosselhäherling
Q28922042	Strichelelsterhäherling
Q28922055	Malcolmdrosselhäherling
Q28922055	Malcolmelsterhäherling
Q62267365	Braunbauchbülbül
Q156687	Douglasie
Q2934254	Rostkehltangare
Q56547724	Tapajósameisenpitta
Q58294991	Rostkehltangare
Q25385	Mäusebussard
Q26969	Heidelerche
Q44324	Moorfrosch
Q244350	Kolbenente
Q25586001	Gelbkehlsperling
Q25693097	Zierliche Glanzleuchteralge
Q25703836	Zweiknotiger Krähenfuss
Q161105	Morgenländische Platane
Q286173	Streifenfinkentangare
Q2668302	Wetmorebergtangare
Q3726809	Streifenkopf-Zweigdrossling
Q28807540	Streifenkopf-Zweigdrossling
Q28822735	Wetmorebergtangare
Q28843296	Streifenfinkentangare
Q31874269	Kongorabenwürger
Q31874269	Kongowürger
Q31874728	Natewafächerschwanz
Q31874734	Taigaraubwürger
Q31873572	Burukauz
Q31873827	Blaukehl-Andenkolibri
Q31873827	Bronzebürzelkolibri
Q31874031	China-Bergkurzflügel
Q3098478	Maskenhäherling
Q3231504	Rostflankenhäherling
Q60793238	Chiriquíbaumspäher
Q26578	Blaukehlchen
Q26629	Mantelmöwe
Q26680	Weisswangengans
Q26691	Sterntaucher
Q26698	Heckenbraunelle
Q26838	Europäischer Feldhase
Q26838	Europäischer Hase
Q26838	Feldhase
Q26902	Glanzklaffschnabel
Q26902	Mohrenklaffschnabel
Q26932	Grosse Klette
Q26932	Große Klette
Q27027	Braunfisch
Q27027	Gemeiner Schweinswal
Q27027	Kleiner Tümmler
Q27027	Kleintümmler
Q27027	Schweinswal
Q27226	Brachpieper
Q27498	Osterglocke
Q27560	Papuasalangane
Q28423	Königsseeschwalbe
Q28450	Waldwasserläufer
Q29951	Kleiner Sauer-Ampfer
Q29951	Kleiner Sauerampfer
Q31884	Blauschwanzspint
Q31941	Langschwanz-Nachtschwalbe
Q31958	Braunkopfspint
Q32048	Menintingeisvogel
Q20073246	Wiesen-Schafgarbe
Q41133	Riesenginsterkatze
Q41503	Stachelbeere
Q43217	Angola-Ginsterkatze
Q43223	Haubenginsterkatze
Q44123	Prachthabicht
Q1585356	Middendorffschwirl
Q62080177	Rostflankenhäherling
Q62081211	Rosthäherling
Q62083675	Großhäherling
Q62086222	Maskenhäherling
Q62090214	Grauflügelhäherling
Q62092201	Kongoberghäherling
Q62092201	Kongodrosselhäherling
Q47086798	Insel-Buschratte
Q49002445	Maghrebelster
Q172886	Guanako
Q53743	Semmelporling
Q56888	Adamsschneesperling
Q57605	Grünscheitelamazilie
Q63877	Lanzettstrichel-Baumsteiger
Q63881	Fahlkehl-Zwergbekarde
Q63881	Fahlkehl-Zwergkotinga
Q50839744	Santa-Marta-Kreischeule
Q73512	Streifenbuschsänger
Q73512	Strichelkopf-Schilfsteiger
Q73512	Strichelkopfsänger
Q73826	Sundakrähe
Q73893	Rotrücken-Zweigdrossling
Q73893	Rotrückenalcippe
Q73905	Rotstirn-Würgertimalie
Q73905	Rotstirn-Würgervireo
Q73928	Schlichtprinie
Q74106	Nilgirimistelfresser
Q74625	Goldhähnchenkotinga
Q74625	Goldhähnchentyrann
Q101150492	Buchsblättriger Trichterling
Q24342	Kiefernspanner
Q25311	Hermännchen
Q25311	Kleinwiesel
Q25311	Mauswiesel
Q25311	Zwergwiesel
Q25352	Weissstorch
Q25352	Weißstorch
Q25386	Saatkrähe
Q26017	Wachtelkönig
Q94601	Pfauentruthuhn
Q94860	Ega-Blumenfledermaus
Q106133	Alexandriner Hausratte
Q106133	Dachratte
Q106133	Hausratte
Q106133	Schwarze Hausratte
Q62098182	Dschungeldrosselhäherling
Q62098182	Dschungelschwatzhäherling
Q62132290	Santobuschsänger
Q62132615	Maronenbuschsänger
Q62168792	Middendorffschwirl
Q25383	Buchfink
Q161098	Weichweizen
Q1591490	Bräunling
Q70066900	Alorhonigfresser
Q62266774	Javaschwanzmeise
Q110577	Heringsmaräne
Q113999	Madagaskarhabicht
Q114259	Felsen-Kreuzdorn
Q114477	Königssittich
Q115280	Ausdauernde Jasione
Q115280	Ausdauerndes Sandglöckchen
Q116667	Hirtenmaina
Q116667	Indischer mynah
Q119135	Einbeere
Q119135	Vierblättrige Einbeere
Q119954	Gelbe Trompetenblume
Q121596	Dreiband-Regenpfeifer
Q125142	Tuihonigfresser
Q126483	Büscheleule
Q126483	Nordbüscheleule
Q45974	Weißbauch-Seeadler
Q46435	Königsdrongo
Q76471	Rostbrachvogel
Q80853	Chinasingdrossel
Q81660	Rotstirnhäherling
Q82738	Eisfuchs
Q83310	Hausmaus
Q83310	Östliche Hausmaus
Q126925	Brauenwaldsänger
Q127828	Däumlingssperber
Q7045	Petersfisch
Q127880	Buschflughuhn
Q127966	Zwergsperber
Q127969	Ovambosperber
Q129026	Weißer Hai
Q129544	Gabelschwanz-Seekuh
Q129544	Gabelschwanzseekuh
Q129544	Seeschwein
Q129727	Iberischer Luchs
Q129727	Pardelluchs
Q133697	Flutendes Teichlebermoos
Q133697	Untergetauchtes Sternlebermoos
Q133844	Aufsteigender Steinbrech
Q134074	Tropische Breitfuß-Beutelmaus
Q134074	Tropische Breitfußbeutelmaus
Q134343	Agile Breitfuß-Beutelmaus
Q134343	Flinke Breitfußbeutelmaus
Q137621	Arend-Goldmull
Q137867	Dreikantiger Runzelbruder
Q138371	Beldinggelbkehlchen
Q141453	Aracá-Uakari
Q144218	Coscorobaschwan
Q144700	Aalraupe
Q144700	Aalrutte
Q146048	Europäische Lärche
Q146466	Andersen-Fruchtvampir
Q147251	Feldquendel
Q147525	Amerikanische Roteiche
Q19055	Weißschwanz-Schneehuhn
Q134354	Haarfüßiges Mausohr
Q135160	Kubanischer Fruchtvampir
Q135443	Waldschlüpfer
Q135443	Waldstummelschwanz
Q135469	Goldbartvogel
Q135469	Orange-Tupfenbartvogel
Q135901	Gelbbauchsperling
Q136103	Jamaika-Feigenfledermaus
Q136142	Papua-Gebirgsmoosratte
Q136142	Papua-Mosaikschwanzratte
Q137528	Lisztäffchen
Q137528	Lisztaffe
Q137623	Kleine Langschwanz-Blumenfledermaus
Q137867	Großes Kranzmoos
Q138371	Sumpfgelbkehlchen
Q139169	Laysansumpfhuhn
Q139323	Kleine Kleinzahnratte
Q139386	Geschwänzte Langnasenfledermaus
Q139395	Telford-Spitzmaus
Q142651	Virginiawachtel
Q143082	Grauer Zwergspanner
Q143155	Schillereisvogel
Q144053	Zahntaube
Q144700	Quappaal
Q144700	Rufolken
Q144700	Rufunkel
Q144700	Treische
Q144700	Trüsche
Q145322	Wiener Ehrenpreis
Q145992	Gemeine Fichte
Q145992	Gewöhnliche Fichte
Q146244	Kriechendes Stumpfdeckelmoos
Q146269	Silber-Pappel
Q147030	Weisse Seerose
Q147030	Weiße Seerose
Q147064	Schwarz-Pappel
Q147064	Schwarzpappel
Q147165	Myosotis palustris
Q147165	Sumpf-Vergissmeinnicht
Q147165	Sumpf-Vergißmeinnicht
Q147165	Sumpfvergissmeinnicht
Q147165	Sumpfvergißmeinnicht
Q147251	Gundelkraut
Q147251	Sand-Thymian
Q147251	Sandthymian
Q147251	Wilder Thymian
Q147267	Nordopossum
Q147327	Zapfenguan
Q147388	Sicheltanne
Q147426	Sitka-Fichte
Q147525	Roteiche
Q147648	Frühlings-Adonis
Q147648	Frühlings-Adonisröschen
Q147648	Frühlingsadonis
Q147648	Frühlingsadonisröschen
Q147648	Frühlingsteufelsauge
Q147648	Teufelsauge
Q1301820	Lappenparadiesvogel
Q11575	Kukuruz
Q18461	Schwanenblume
Q18700	Schuhschnabel
Q18839	Rüppellseeschwalbe
Q18855	Seeregenpfeifer
Q18864	Pfuhlschepfe
Q18864	Pfuhlschnepfe
Q18865	Pazifischer Goldregenpfeifer
